disease_id	has_chd	has_kidney	has_ckd	n_terms	n_systems
OMIM:618180	0	0	0	10	3
OMIM:618182	0	0	0	7	5
OMIM:618183	1	1	0	28	14
OMIM:618184	0	0	0	26	6
OMIM:618185	0	0	0	9	2
OMIM:618186	0	0	0	43	10
OMIM:618187	0	0	0	10	5
OMIM:618188	0	1	0	44	14
OMIM:618189	1	0	0	11	4
OMIM:618193	0	0	0	24	3
OMIM:618195	0	0	0	13	3
OMIM:618196	0	0	0	6	3
OMIM:618197	0	0	0	19	5
OMIM:618198	0	0	0	20	7
OMIM:618201	0	0	0	17	5
OMIM:618204	0	0	0	11	7
OMIM:618205	1	0	0	46	8
OMIM:618213	0	0	0	27	11
OMIM:618218	0	0	0	32	6
OMIM:618219	0	0	0	3	2
OMIM:618220	0	0	0	10	2
OMIM:618221	0	0	0	14	3
OMIM:618222	1	0	0	31	10
OMIM:618223	1	0	0	40	13
OMIM:618224	0	0	0	19	5
OMIM:618225	0	0	0	26	8
OMIM:618226	0	0	0	42	9
OMIM:618228	1	0	0	32	9
OMIM:618229	1	0	0	18	9
OMIM:618230	0	0	0	17	9
OMIM:618231	0	0	0	4	3
OMIM:618232	0	0	0	13	7
OMIM:618233	0	0	0	25	7
OMIM:618234	1	0	0	22	8
OMIM:618235	1	0	0	31	9
OMIM:618236	1	0	0	17	8
OMIM:618237	1	0	0	25	8
OMIM:618238	0	0	0	24	8
OMIM:618239	0	0	0	26	7
OMIM:618240	0	1	0	20	9
OMIM:618241	1	0	0	28	9
OMIM:618242	0	0	0	22	6
OMIM:618243	1	0	0	14	8
OMIM:618244	0	0	0	15	6
OMIM:618245	0	0	0	6	3
OMIM:618246	0	0	0	13	7
OMIM:618247	0	0	0	21	10
OMIM:618248	0	0	0	11	6
OMIM:618249	0	0	0	26	8
OMIM:618250	1	0	1	26	10
OMIM:618251	0	0	0	19	11
OMIM:618252	0	0	0	18	8
OMIM:618253	0	0	0	43	13
OMIM:618254	1	0	0	11	4
OMIM:618257	0	0	0	3	1
OMIM:618261	0	0	0	11	7
OMIM:618264	0	0	0	2	1
OMIM:618265	0	1	0	22	8
OMIM:618266	0	0	0	17	5
OMIM:618267	0	0	0	9	3
OMIM:618268	1	0	0	82	15
OMIM:618270	0	1	0	12	1
OMIM:618272	0	1	0	23	10
OMIM:618273	0	0	0	19	4
OMIM:618275	0	0	0	7	2
OMIM:618276	0	0	0	34	8
OMIM:618279	0	0	0	23	3
OMIM:618280	1	1	0	39	10
OMIM:618282	1	0	0	31	11
OMIM:618283	0	0	0	7	1
OMIM:618284	0	0	0	18	5
OMIM:618285	0	0	0	21	4
OMIM:618286	0	0	0	25	5
OMIM:618287	0	0	0	5	4
OMIM:618291	0	0	0	42	11
OMIM:618292	0	0	0	22	5
OMIM:618295	0	0	0	23	8
OMIM:618298	0	0	0	23	7
OMIM:618300	1	0	0	21	7
OMIM:618302	0	0	0	21	7
OMIM:618307	0	0	0	8	7
OMIM:618309	0	0	0	7	5
OMIM:618310	0	0	0	5	2
OMIM:618313	0	0	0	5	5
OMIM:618314	0	1	0	16	3
OMIM:618316	1	0	0	60	13
OMIM:618317	0	0	0	26	4
OMIM:618321	1	0	0	46	11
OMIM:618323	0	0	0	25	6
OMIM:618324	0	0	0	25	8
OMIM:618325	1	0	0	38	8
OMIM:618328	0	0	0	12	3
OMIM:618329	1	0	0	40	12
OMIM:618330	1	0	0	27	9
OMIM:618331	0	0	0	16	5
OMIM:618332	0	0	0	64	11
OMIM:618333	0	0	0	29	9
OMIM:618336	0	0	0	38	14
OMIM:618339	0	0	0	13	4
OMIM:618341	0	0	0	7	1
OMIM:618342	0	0	0	50	8
OMIM:618343	0	0	0	43	9
OMIM:618345	0	0	0	4	1
OMIM:618346	0	0	0	26	6
OMIM:618347	0	1	0	34	8
OMIM:618348	1	1	1	38	10
OMIM:618349	0	1	1	24	7
OMIM:618351	0	0	0	10	4
OMIM:618353	0	0	0	3	2
OMIM:618354	1	0	0	42	8
OMIM:618356	0	0	0	37	10
OMIM:618357	0	0	0	15	2
OMIM:618358	0	0	0	4	3
OMIM:618360	0	0	0	12	3
OMIM:618362	0	0	0	29	9
OMIM:618363	0	0	0	38	7
OMIM:618364	0	0	0	7	1
OMIM:618367	0	0	0	34	10
OMIM:618369	0	0	0	25	6
OMIM:618371	1	0	0	82	12
OMIM:618372	0	0	0	9	3
OMIM:618373	0	0	0	15	7
OMIM:618374	0	0	0	20	4
OMIM:618378	1	0	0	22	10
OMIM:618379	0	0	0	26	7
OMIM:618381	0	0	0	38	8
OMIM:618383	0	0	0	15	3
OMIM:618384	0	0	0	18	4
OMIM:618386	0	0	0	5	2
OMIM:618387	0	0	0	23	4
OMIM:618388	0	0	0	18	9
OMIM:618389	0	0	0	9	5
OMIM:618392	0	0	0	20	9
OMIM:618393	0	0	0	24	6
OMIM:618394	0	0	0	19	7
OMIM:618395	0	0	0	26	5
OMIM:618396	0	0	0	20	3
OMIM:618397	0	0	0	38	12
OMIM:618398	0	0	0	18	8
OMIM:618400	0	0	0	20	5
OMIM:618402	0	0	0	18	6
OMIM:618404	0	0	0	28	6
OMIM:618406	0	0	0	7	5
OMIM:618410	0	0	0	4	1
OMIM:618412	0	0	0	9	2
OMIM:618414	0	0	0	30	8
OMIM:618415	0	0	0	8	1
OMIM:618416	0	0	0	27	5
OMIM:618418	0	0	0	20	5
OMIM:618419	0	1	0	49	13
OMIM:618420	0	0	0	4	1
OMIM:618422	0	0	0	5	2
OMIM:618425	0	0	0	17	3
OMIM:618426	0	0	0	34	9
OMIM:618428	0	0	0	62	14
OMIM:618430	0	0	0	50	9
OMIM:618431	0	0	0	4	2
OMIM:618432	0	0	0	4	2
OMIM:618433	0	0	0	9	2
OMIM:618434	0	0	0	3	1
OMIM:618435	0	0	0	18	3
OMIM:618436	0	0	0	13	5
OMIM:618437	1	0	0	33	7
OMIM:618438	0	0	0	26	6
OMIM:618440	0	1	0	33	14
OMIM:618447	0	0	0	12	6
OMIM:618449	0	0	0	7	6
OMIM:618451	0	0	0	32	7
OMIM:618453	0	0	0	15	5
OMIM:618454	1	1	0	79	14
OMIM:618456	0	0	0	2	1
OMIM:618457	0	0	0	2	1
OMIM:618458	0	0	0	20	9
OMIM:618459	0	0	0	15	6
OMIM:618460	1	1	0	53	13
OMIM:618462	0	0	0	11	4
OMIM:618463	0	0	0	7	5
OMIM:618464	0	0	0	4	4
OMIM:618468	0	0	0	18	4
OMIM:618469	0	0	0	12	4
OMIM:618470	0	0	0	22	6
OMIM:618475	0	0	0	5	3
OMIM:618476	0	0	0	52	7
OMIM:618477	0	0	0	3	2
OMIM:618479	0	0	0	32	10
OMIM:618480	0	0	0	31	13
OMIM:618481	0	0	0	4	1
OMIM:618482	0	0	0	10	3
OMIM:618484	0	0	0	31	10
OMIM:618492	0	0	0	31	6
OMIM:618494	1	1	0	60	14
OMIM:618495	0	0	0	19	12
OMIM:618496	1	0	0	6	1
OMIM:618497	0	0	0	31	9
OMIM:618498	0	0	0	5	2
OMIM:618499	1	0	0	25	10
OMIM:618501	0	0	0	21	4
OMIM:618504	1	1	0	18	8
OMIM:618505	1	1	0	233	20
OMIM:618506	1	0	0	26	8
OMIM:618511	0	0	0	18	4
OMIM:618512	0	0	0	29	8
OMIM:618513	0	0	0	7	2
OMIM:618522	0	0	0	29	8
OMIM:618523	0	0	0	21	13
OMIM:618524	0	0	0	16	4
OMIM:618527	0	0	0	28	7
OMIM:618528	0	0	0	22	7
OMIM:618529	1	0	0	36	10
OMIM:618531	0	0	0	9	4
OMIM:618533	0	0	0	2	1
OMIM:618534	0	0	0	26	12
OMIM:618535	0	0	0	14	6
OMIM:618541	0	1	0	23	12
OMIM:618546	0	0	0	7	1
OMIM:618547	0	0	0	39	10
OMIM:618548	0	1	0	37	11
OMIM:618549	0	0	0	13	9
OMIM:618550	0	0	0	3	3
OMIM:618555	0	0	0	3	1
OMIM:618557	0	0	0	18	5
OMIM:618559	0	0	0	18	3
OMIM:618564	0	0	0	7	1
OMIM:618567	0	0	0	18	5
OMIM:618569	1	0	0	33	7
OMIM:618571	1	1	0	40	10
OMIM:618572	0	0	0	14	6
OMIM:618573	0	0	0	8	5
OMIM:618577	0	0	0	27	8
OMIM:618578	0	1	0	28	9
OMIM:618580	0	0	0	47	11
OMIM:618587	0	0	0	20	3
OMIM:618590	0	0	0	51	10
OMIM:618591	0	0	0	2	1
OMIM:618594	0	1	1	5	1
OMIM:618596	0	0	0	10	4
OMIM:618598	0	0	0	21	6
OMIM:618603	0	0	0	35	10
OMIM:618604	0	0	0	21	5
OMIM:618606	0	0	0	40	12
OMIM:618608	0	0	0	21	8
OMIM:618612	0	0	0	6	2
OMIM:618613	0	0	0	11	2
OMIM:618618	0	0	0	31	11
OMIM:618619	1	0	0	37	9
OMIM:618620	0	0	0	11	5
OMIM:618622	0	0	0	45	13
OMIM:618624	1	0	0	25	12
OMIM:618625	0	0	0	20	10
OMIM:618632	1	0	0	7	3
OMIM:618635	0	0	0	13	7
OMIM:618637	0	0	0	14	6
OMIM:618641	0	0	0	21	10
OMIM:618643	0	0	0	9	1
OMIM:618644	0	0	0	31	7
OMIM:618646	0	0	0	11	3
OMIM:618648	0	0	0	6	4
OMIM:618651	1	0	0	32	12
OMIM:618652	1	0	0	28	10
OMIM:618653	1	1	0	49	14
OMIM:618654	1	0	0	21	7
OMIM:618655	0	0	0	13	4
OMIM:618658	0	0	0	31	6
OMIM:618659	0	1	0	61	10
OMIM:618660	0	0	0	5	3
OMIM:618662	0	0	0	3	1
OMIM:618663	0	0	0	19	4
OMIM:618664	0	0	0	7	1
OMIM:618666	0	0	0	5	4
OMIM:618667	0	0	0	5	1
OMIM:618670	0	0	0	6	1
OMIM:618672	0	0	0	42	8
OMIM:618674	0	0	0	4	3
OMIM:618677	0	0	0	23	2
OMIM:618680	0	0	0	3	2
OMIM:618681	0	1	1	11	7
OMIM:618683	1	0	0	10	3
OMIM:618687	0	0	0	15	5
OMIM:618688	0	0	0	16	4
OMIM:618695	0	0	0	11	4
OMIM:618697	0	0	0	6	1
OMIM:618699	0	0	0	10	7
OMIM:618702	0	0	0	23	10
OMIM:618707	0	0	0	30	10
OMIM:618709	0	0	0	19	3
OMIM:618718	0	0	0	29	5
OMIM:618719	1	1	1	10	2
OMIM:618721	0	0	0	19	7
OMIM:618723	0	0	0	5	3
OMIM:618724	0	0	0	16	7
OMIM:618725	0	0	0	16	5
OMIM:618727	0	0	0	32	6
OMIM:618728	0	0	0	13	4
OMIM:618729	0	0	0	26	6
OMIM:618730	0	0	0	19	3
OMIM:618731	0	0	0	29	6
OMIM:618732	0	0	0	10	3
OMIM:618733	0	1	0	33	9
OMIM:618734	0	0	0	8	3
OMIM:618736	0	0	0	22	5
OMIM:618737	0	0	0	25	6
OMIM:618741	0	0	0	14	5
OMIM:618744	0	0	0	32	10
OMIM:618745	0	0	0	8	1
OMIM:618748	1	0	0	26	8
OMIM:618751	0	0	0	6	1
OMIM:618752	0	0	0	13	7
OMIM:618760	0	0	0	17	3
OMIM:618761	0	0	0	23	8
OMIM:618763	0	0	0	15	7
OMIM:618766	0	0	0	27	9
OMIM:618767	0	0	0	4	2
OMIM:618768	0	0	0	22	7
OMIM:618770	0	0	0	15	3
OMIM:618773	1	0	0	7	4
OMIM:618774	0	0	0	37	7
OMIM:618775	1	0	0	24	11
OMIM:618776	0	0	0	14	7
OMIM:618778	0	0	0	4	1
OMIM:618779	0	0	0	23	8
OMIM:618780	1	0	0	10	3
OMIM:618781	0	0	0	12	7
OMIM:618782	1	0	0	8	1
OMIM:618786	0	0	0	27	9
OMIM:618787	0	0	0	6	2
OMIM:618792	0	0	0	32	7
OMIM:618793	0	0	0	14	6
OMIM:618795	0	0	0	8	4
OMIM:618797	0	0	0	34	11
OMIM:618798	1	0	0	40	8
OMIM:618800	0	0	0	15	3
OMIM:618801	0	0	0	7	4
OMIM:618803	0	0	0	5	6
OMIM:618804	1	0	0	35	12
OMIM:618805	1	0	0	20	8
OMIM:618806	0	0	0	7	5
OMIM:618808	0	0	0	15	6
OMIM:618810	1	0	0	26	10
OMIM:618811	0	0	0	18	9
OMIM:618820	0	0	0	48	8
OMIM:618821	1	0	1	28	11
OMIM:618822	0	0	0	13	6
OMIM:618823	0	0	0	16	5
OMIM:618824	0	0	0	20	4
OMIM:618825	0	0	0	32	7
OMIM:618826	0	0	0	10	2
OMIM:618827	0	0	0	3	1
OMIM:618828	0	0	0	38	10
OMIM:618829	1	1	0	45	13
OMIM:618830	0	0	0	6	1
OMIM:618832	1	0	0	6	3
OMIM:618835	1	0	0	17	9
OMIM:618838	1	0	0	11	7
OMIM:618839	1	0	0	17	9
OMIM:618840	0	0	0	17	6
OMIM:618841	0	0	0	9	4
OMIM:618845	1	1	0	16	5
OMIM:618846	1	0	0	34	9
OMIM:618847	0	0	0	7	7
OMIM:618848	0	0	0	10	4
OMIM:618849	0	0	0	14	10
OMIM:618850	0	0	0	9	2
OMIM:618851	0	0	0	14	7
OMIM:618852	0	0	0	11	7
OMIM:618853	0	0	0	36	9
OMIM:618855	1	0	0	13	6
OMIM:618856	0	0	0	14	6
OMIM:618857	0	0	0	14	6
OMIM:618858	0	0	0	8	4
OMIM:618859	0	0	0	22	6
OMIM:618862	0	0	0	33	11
OMIM:618863	0	0	0	19	6
OMIM:618866	0	0	0	9	2
OMIM:618868	0	0	0	20	6
OMIM:618870	1	0	0	48	11
OMIM:618872	0	0	0	45	9
OMIM:618873	0	0	0	28	4
OMIM:618875	0	0	0	9	2
OMIM:618876	0	0	0	17	3
OMIM:618877	0	0	0	29	6
OMIM:618878	0	0	0	12	3
OMIM:618879	0	0	0	18	8
OMIM:618880	0	0	0	6	1
OMIM:618881	0	0	0	7	5
OMIM:618882	0	0	1	12	7
OMIM:618883	0	0	0	5	3
OMIM:618884	0	0	1	4	2
OMIM:618885	0	0	0	44	13
OMIM:618886	1	0	1	22	9
OMIM:618889	0	0	0	13	7
OMIM:618890	0	0	0	20	6
OMIM:618891	1	0	0	50	12
OMIM:618892	0	0	0	15	7
OMIM:618901	1	0	0	8	4
OMIM:618906	0	0	0	19	4
OMIM:618907	0	0	0	7	3
OMIM:618908	0	0	0	9	4
OMIM:618910	0	0	0	12	6
OMIM:618912	0	0	0	12	4
OMIM:618913	0	1	1	16	7
OMIM:618914	1	1	0	35	9
OMIM:618915	0	0	0	5	1
OMIM:618916	0	0	0	22	6
OMIM:618917	0	0	0	25	5
OMIM:618918	0	0	0	35	6
OMIM:618920	1	0	0	11	2
OMIM:618922	0	0	0	34	13
OMIM:618924	0	0	0	16	4
OMIM:618929	1	0	0	50	9
OMIM:618935	0	0	0	27	10
OMIM:618939	0	0	0	14	7
OMIM:618940	0	0	0	13	5
OMIM:618944	0	0	0	15	9
OMIM:618947	0	1	0	57	14
OMIM:618948	1	0	0	7	5
OMIM:618950	1	1	0	52	13
OMIM:618951	0	0	0	20	9
OMIM:618952	0	0	0	4	3
OMIM:618955	1	0	0	15	6
OMIM:618958	0	0	0	25	10
OMIM:618959	0	0	0	17	5
OMIM:618960	0	0	0	14	5
OMIM:618961	0	0	0	24	7
OMIM:618963	0	0	0	16	7
OMIM:618969	0	0	0	18	14
OMIM:618970	0	0	0	12	3
OMIM:618971	1	0	0	39	13
OMIM:618972	0	0	0	17	7
OMIM:618973	0	0	0	20	10
OMIM:618974	1	0	0	28	8
OMIM:618975	0	1	0	42	10
OMIM:618977	0	0	0	45	6
OMIM:618982	0	0	0	14	12
OMIM:618985	0	0	0	12	11
OMIM:618986	0	0	0	28	10
OMIM:618987	0	0	0	9	8
OMIM:618992	0	0	0	10	3
OMIM:618998	0	0	0	29	9
OMIM:618999	0	1	0	15	9
OMIM:619000	0	0	0	20	5
OMIM:619003	1	0	0	17	9
OMIM:619004	0	0	0	66	17
OMIM:619005	0	0	0	51	12
OMIM:619007	0	0	0	13	2
OMIM:619009	0	0	0	5	3
OMIM:619011	0	0	0	6	2
OMIM:619012	0	0	0	17	7
OMIM:619013	0	0	0	27	15
OMIM:619016	0	0	0	13	6
OMIM:619024	0	0	0	14	5
OMIM:619025	0	0	0	18	8
OMIM:619026	0	0	0	40	8
OMIM:619027	0	0	0	13	5
OMIM:619028	0	0	0	19	3
OMIM:619031	0	0	0	15	3
OMIM:619036	0	0	0	25	12
OMIM:619040	1	0	0	24	6
OMIM:619041	0	0	0	11	3
OMIM:619042	0	0	0	19	6
OMIM:619044	0	0	0	6	2
OMIM:619046	1	0	0	30	10
OMIM:619048	1	0	0	22	9
OMIM:619051	1	0	0	27	9
OMIM:619052	0	0	0	16	4
OMIM:619053	1	1	0	15	11
OMIM:619054	0	0	0	20	7
OMIM:619055	0	0	0	36	11
OMIM:619056	0	0	0	39	9
OMIM:619057	0	0	0	19	11
OMIM:619058	0	0	0	11	8
OMIM:619059	0	0	0	24	11
OMIM:619060	0	0	0	26	7
OMIM:619061	0	0	0	13	4
OMIM:619062	0	0	0	13	5
OMIM:619063	0	0	0	17	7
OMIM:619064	1	0	0	22	11
OMIM:619065	0	0	0	20	5
OMIM:619072	0	0	0	21	5
OMIM:619073	0	0	0	15	6
OMIM:619074	0	0	0	21	9
OMIM:619075	0	0	0	40	13
OMIM:619076	0	0	0	25	5
OMIM:619079	0	0	0	13	3
OMIM:619080	0	0	0	27	8
OMIM:619081	0	0	0	7	4
OMIM:619082	0	0	0	7	1
OMIM:619083	1	0	0	16	7
OMIM:619086	0	0	0	4	1
OMIM:619087	1	1	0	69	15
OMIM:619090	0	0	0	23	7
OMIM:619091	0	0	0	28	5
OMIM:619092	0	0	0	38	6
OMIM:619093	0	0	0	5	2
OMIM:619094	0	0	0	6	1
OMIM:619095	0	0	0	8	1
OMIM:619096	0	0	0	5	6
OMIM:619097	0	0	0	10	7
OMIM:619099	0	0	0	13	3
OMIM:619101	0	0	0	9	5
OMIM:619102	0	0	0	6	1
OMIM:619103	1	1	0	40	9
OMIM:619108	0	0	0	6	1
OMIM:619110	0	0	0	32	7
OMIM:619111	0	1	0	20	7
OMIM:619112	0	0	0	12	3
OMIM:619113	0	1	1	18	6
OMIM:619115	1	0	0	17	7
OMIM:619120	0	0	0	14	6
OMIM:619121	1	0	0	41	8
OMIM:619122	0	0	0	22	8
OMIM:619123	1	0	0	25	12
OMIM:619124	0	0	0	48	9
OMIM:619125	0	0	0	23	6
OMIM:619126	0	0	0	12	9
OMIM:619127	1	1	0	60	12
OMIM:619130	0	0	0	9	1
OMIM:619131	0	0	0	22	5
OMIM:619132	0	0	0	15	1
OMIM:619133	0	0	0	12	3
OMIM:619135	1	0	0	31	9
OMIM:619141	0	0	0	11	3
OMIM:619142	1	0	0	17	5
OMIM:619143	1	0	0	27	6
OMIM:619144	0	0	0	7	1
OMIM:619145	0	0	0	5	1
OMIM:619146	0	0	0	8	3
OMIM:619147	0	0	1	38	12
OMIM:619149	1	0	0	36	9
OMIM:619150	0	0	0	25	3
OMIM:619151	0	0	0	21	12
OMIM:619155	0	1	1	12	2
OMIM:619157	0	0	0	22	5
OMIM:619161	0	0	0	7	4
OMIM:619164	0	0	0	15	7
OMIM:619165	0	0	0	10	3
OMIM:619166	0	0	0	8	3
OMIM:619167	1	0	0	30	11
OMIM:619170	1	0	0	22	10
OMIM:619172	0	0	0	17	7
OMIM:619173	0	0	0	27	11
OMIM:619174	0	0	0	4	1
OMIM:619176	0	0	0	6	2
OMIM:619177	0	0	0	10	1
OMIM:619178	0	0	0	24	11
OMIM:619179	1	1	0	41	11
OMIM:619180	0	0	0	20	6
OMIM:619182	0	0	0	5	5
OMIM:619183	0	0	0	18	8
OMIM:619184	1	0	0	41	11
OMIM:619185	0	1	0	37	11
OMIM:619188	0	0	0	40	9
OMIM:619189	1	0	0	27	13
OMIM:619191	0	0	0	13	1
OMIM:619194	0	1	0	60	14
OMIM:619196	0	0	0	17	4
OMIM:619201	0	1	0	9	3
OMIM:619202	0	0	0	4	1
OMIM:619203	0	0	0	10	3
OMIM:619208	0	0	0	14	4
OMIM:619209	0	0	0	5	2
OMIM:619215	0	0	0	5	1
OMIM:619216	0	0	0	21	5
OMIM:619218	0	1	0	22	8
OMIM:619220	0	0	0	20	13
OMIM:619221	0	0	0	8	2
OMIM:619223	0	0	0	10	7
OMIM:619224	0	0	0	30	7
OMIM:619226	0	0	0	3	2
OMIM:619227	1	1	0	29	10
OMIM:619228	0	0	0	15	3
OMIM:619229	1	0	0	87	14
OMIM:619232	0	0	0	11	4
OMIM:619234	0	0	0	34	12
OMIM:619238	0	0	0	8	8
OMIM:619239	1	0	0	24	7
OMIM:619243	0	0	0	25	9
OMIM:619244	0	0	0	40	7
OMIM:619245	0	0	0	5	1
OMIM:619248	0	0	0	7	4
OMIM:619255	0	0	0	26	9
OMIM:619256	0	0	0	7	4
OMIM:619258	0	0	0	3	1
OMIM:619259	1	0	0	31	11
OMIM:619260	0	0	0	46	8
OMIM:619263	0	1	0	7	1
OMIM:619264	0	0	0	20	6
OMIM:619267	0	0	0	15	5
OMIM:619268	1	0	0	36	11
OMIM:619269	0	1	0	28	13
OMIM:619271	0	0	0	11	2
OMIM:619272	0	0	0	33	10
OMIM:619273	0	0	0	35	10
OMIM:619274	0	0	0	7	1
OMIM:619278	0	0	0	9	7
OMIM:619279	0	0	0	14	2
OMIM:619281	0	0	0	20	8
OMIM:619286	0	0	0	33	8
OMIM:619290	0	0	0	9	7
OMIM:619291	0	0	0	22	4
OMIM:619293	0	0	0	69	12
OMIM:619297	0	1	0	63	11
OMIM:619301	0	0	0	24	4
OMIM:619302	0	0	0	26	4
OMIM:619303	0	0	0	16	6
OMIM:619304	0	0	0	21	5
OMIM:619306	1	0	0	37	10
OMIM:619310	0	0	0	25	9
OMIM:619311	0	0	0	24	7
OMIM:619312	1	0	0	79	13
OMIM:619313	1	0	0	21	8
OMIM:619314	1	0	0	31	12
OMIM:619317	0	0	0	37	6
OMIM:619318	1	1	0	21	12
OMIM:619319	0	0	0	3	3
OMIM:619320	0	0	0	47	6
OMIM:619321	0	1	0	33	12
OMIM:619322	1	0	0	33	11
OMIM:619323	0	0	0	20	5
OMIM:619324	0	0	0	4	1
OMIM:619325	1	1	0	88	15
OMIM:619326	1	0	0	24	10
OMIM:619328	0	0	0	23	5
OMIM:619329	0	0	0	32	9
OMIM:619333	0	0	0	15	2
OMIM:619334	0	0	0	14	8
OMIM:619338	0	0	0	15	5
OMIM:619339	0	0	0	19	6
OMIM:619340	0	0	0	11	7
OMIM:619350	0	0	0	18	6
OMIM:619351	0	1	0	23	8
OMIM:619352	0	0	0	13	5
OMIM:619354	0	0	0	16	6
OMIM:619355	1	0	0	35	10
OMIM:619356	1	0	0	29	9
OMIM:619360	0	0	0	6	5
OMIM:619361	0	0	0	7	4
OMIM:619362	1	1	0	11	5
OMIM:619363	0	0	0	7	4
OMIM:619365	0	1	0	11	7
OMIM:619366	0	0	0	6	4
OMIM:619367	0	0	0	9	7
OMIM:619369	0	0	0	4	2
OMIM:619371	1	0	0	15	3
OMIM:619373	0	0	0	14	4
OMIM:619374	0	0	0	16	6
OMIM:619375	0	1	0	22	9
OMIM:619376	0	0	0	42	12
OMIM:619377	0	0	0	32	15
OMIM:619379	0	0	0	10	1
OMIM:619380	0	0	0	4	1
OMIM:619381	0	0	0	51	16
OMIM:619383	1	0	0	62	12
OMIM:619386	1	0	1	26	11
OMIM:619389	0	0	0	25	4
OMIM:619396	0	0	0	2	2
OMIM:619398	0	0	0	9	5
OMIM:619401	0	0	0	5	2
OMIM:619402	1	0	0	13	3
OMIM:619405	0	0	0	20	2
OMIM:619406	0	0	0	8	5
OMIM:619407	1	0	0	7	4
OMIM:619418	1	0	0	53	15
OMIM:619420	0	0	0	21	9
OMIM:619422	0	0	0	42	9
OMIM:619423	0	0	0	24	8
OMIM:619424	1	0	0	25	8
OMIM:619425	0	0	0	14	3
OMIM:619426	0	1	0	49	11
OMIM:619428	0	1	0	44	11
OMIM:619431	0	1	0	11	4
OMIM:619433	1	0	0	12	4
OMIM:619435	0	0	0	52	12
OMIM:619436	0	0	0	10	6
OMIM:619437	0	0	0	7	7
OMIM:619441	0	0	0	7	3
OMIM:619445	0	0	0	12	4
OMIM:619446	0	0	0	12	7
OMIM:619451	0	0	0	37	9
OMIM:619452	0	0	0	9	3
OMIM:619453	0	0	0	6	3
OMIM:619460	0	0	0	35	12
OMIM:619461	1	0	0	32	11
OMIM:619462	0	0	0	8	6
OMIM:619463	0	0	0	19	10
OMIM:619464	0	0	0	12	3
OMIM:619465	0	0	0	8	5
OMIM:619466	0	0	0	12	4
OMIM:619467	0	0	0	30	5
OMIM:619468	0	1	1	14	5
OMIM:619470	0	0	0	23	6
OMIM:619471	1	0	0	28	12
OMIM:619472	1	1	0	116	19
OMIM:619473	0	0	0	29	9
OMIM:619475	1	0	0	188	20
OMIM:619476	0	0	0	21	7
OMIM:619477	0	0	0	11	6
OMIM:619478	0	0	0	4	3
OMIM:619479	0	0	0	37	11
OMIM:619480	1	0	0	46	9
OMIM:619481	0	0	0	14	3
OMIM:619482	0	0	0	28	10
OMIM:619483	0	0	0	10	4
OMIM:619484	0	0	0	12	6
OMIM:619486	0	0	0	11	4
OMIM:619487	1	1	1	63	14
OMIM:619488	1	1	1	125	17
OMIM:619489	0	0	0	17	7
OMIM:619491	0	0	0	7	2
OMIM:619492	1	0	0	6	1
OMIM:619493	0	0	0	36	10
OMIM:619500	0	0	0	4	1
OMIM:619501	0	0	0	10	4
OMIM:619503	1	1	0	154	19
OMIM:619504	0	1	0	35	9
OMIM:619510	0	0	0	24	9
OMIM:619512	1	1	0	83	12
OMIM:619515	0	0	0	9	1
OMIM:619517	0	0	0	30	6
OMIM:619518	0	0	0	21	11
OMIM:619519	0	0	0	27	6
OMIM:619521	0	0	0	6	2
OMIM:619522	1	1	0	73	12
OMIM:619523	0	0	0	8	3
OMIM:619525	1	1	0	66	15
OMIM:619527	0	0	0	27	10
OMIM:619528	0	0	0	6	1
OMIM:619531	0	0	0	13	3
OMIM:619534	1	1	1	107	17
OMIM:619538	0	0	0	3	3
OMIM:619539	1	0	0	75	10
OMIM:619542	1	0	0	42	11
OMIM:619543	1	0	0	21	8
OMIM:619548	0	0	0	19	6
OMIM:619549	0	0	0	5	4
OMIM:619555	0	0	0	10	3
OMIM:619556	0	0	0	34	7
OMIM:619557	0	0	0	27	8
OMIM:619561	0	0	0	21	3
OMIM:619562	1	1	0	15	9
OMIM:619565	0	0	0	15	4
OMIM:619566	1	0	0	32	8
OMIM:619573	1	0	0	60	14
OMIM:619574	0	0	0	30	8
OMIM:619575	1	0	0	52	15
OMIM:619576	0	0	0	49	8
OMIM:619580	0	0	0	55	8
OMIM:619582	0	0	0	12	5
OMIM:619585	0	0	0	8	1
OMIM:619588	0	0	0	3	2
OMIM:619593	0	0	0	6	1
OMIM:619594	0	0	0	5	2
OMIM:619595	0	0	0	32	8
OMIM:619598	0	0	0	41	8
OMIM:619599	0	0	0	13	9
OMIM:619602	0	0	0	10	5
OMIM:619605	0	0	0	25	3
OMIM:619606	0	0	0	33	6
OMIM:619607	1	0	0	9	9
OMIM:619608	1	0	0	13	9
OMIM:619609	0	1	1	18	7
OMIM:619611	0	0	0	17	3
OMIM:619613	0	0	0	7	4
OMIM:619614	0	0	0	8	1
OMIM:619615	0	0	0	7	2
OMIM:619616	0	0	0	29	5
OMIM:619621	0	0	0	25	7
OMIM:619630	0	0	0	5	3
OMIM:619632	0	0	0	24	6
OMIM:619636	0	0	0	43	8
OMIM:619637	0	0	0	10	5
OMIM:619638	0	0	0	19	6
OMIM:619639	0	0	0	11	3
OMIM:619641	1	0	0	39	8
OMIM:619643	0	0	0	3	1
OMIM:619644	0	1	1	45	11
OMIM:619645	0	0	0	5	1
